,"Consumer Price Index for All Urban Consumers (CPI-U): U.S. city average, by expenditure category, January 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[1982-84=100, unless otherwise noted]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indent Level,Expenditure category,"Relative
importance
Dec.
2023",Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Unadjusted percent change,Unadjusted percent change,Unadjusted percent change,Unadjusted percent change,Seasonally adjusted percent change,Seasonally adjusted percent change,Seasonally adjusted percent change,One Month,One Month,One Month,One Month,Twelve Month,Twelve Month,Twelve Month,Twelve Month
,,,"Jan.
6,Vehicle parts and equipment other than tires(4)(6),,203.701,201.087,203.433,205.492,202.874,201.996,198.510,199.014,199.213,197.168,204.339,199.312,202.464,203.701,201.087,203.433,205.492,202.874,201.996,198.510,199.014,199.213,197.168,204.339,199.312,202.464,-0.6,3.6,-2.5,1.6,3.6,-2.5,1.6,,1.04,L-Nov. 2023,3.6,,1.90,L-Nov. 2023,0.5
6,"Motor oil, coolant, and fluids(4)(6)",,497.999,497.887,501.144,514.397,509.272,492.560,482.851,489.312,484.532,482.054,488.392,490.586,484.381,497.999,497.887,501.144,514.397,509.272,492.560,482.851,489.312,484.532,482.054,488.392,490.586,484.381,-2.7,1.3,0.4,-1.3,1.3,0.4,-1.3,,0.64,S-Jul. 2023,-2.0,,1.32,L-Sep. 2023,-0.3
3,Medical care commodities(4),1.489,395.981,396.560,398.917,400.755,403.358,404.109,406.169,408.437,407.250,408.965,410.847,410.365,407.879,395.981,396.560,398.917,400.755,403.358,404.109,406.169,408.437,407.250,408.965,410.847,410.365,407.879,3.0,0.5,-0.1,-0.6,0.5,-0.1,-0.6,-0.009,0.29,S-Feb. 2021,-0.7,0.044,0.78,S-May 2022,2.4
4,Medicinal drugs(4)(11),1.370,129.459,129.638,130.344,130.894,131.558,131.819,132.587,133.402,132.921,133.725,134.331,134.022,133.302,129.459,129.638,130.344,130.894,131.558,131.819,132.587,133.402,132.921,133.725,134.331,134.022,133.302,3.0,0.5,-0.2,-0.5,0.5,-0.2,-0.5,-0.007,0.30,S-Feb. 2021,-0.7,0.040,0.80,S-Feb. 2023,2.9
5,Prescription drugs(4),0.913,546.107,546.312,547.078,548.510,548.929,549.140,549.212,551.344,547.579,552.058,554.600,552.625,548.245,546.107,546.312,547.078,548.510,548.929,549.140,549.212,551.344,547.579,552.058,554.600,552.625,548.245,0.4,0.5,-0.4,-0.8,0.5,-0.4,-0.8,-0.007,0.23,S-Feb. 2021,-0.8,0.004,0.91,S-Dec. 2021,0.0
5,Nonprescription drugs(11),0.458,101.081,101.472,103.030,103.863,105.467,106.078,108.119,109.349,109.766,109.897,110.377,110.441,110.412,102.299,102.835,103.519,104.383,105.330,105.784,107.263,108.182,109.314,109.406,109.835,110.578,111.743,9.2,0.4,0.1,0.0,0.4,0.7,1.1,0.005,0.77,L-Jul. 2023,1.4,0.036,1.61,L-EVER,–
4,Medical equipment and supplies(4)(11),0.118,105.862,106.114,107.376,108.365,110.885,110.930,110.558,110.453,111.037,109.127,109.718,111.067,109.506,105.862,106.114,107.376,108.365,110.885,110.930,110.558,110.453,111.037,109.127,109.718,111.067,109.506,3.4,0.5,1.2,-1.4,0.5,1.2,-1.4,-0.002,0.69,S-Oct. 2023,-1.7,0.004,1.94,S-Mar. 2022,3.0
3,Recreation commodities(11),2.041,85.559,86.083,86.193,86.399,86.369,85.963,85.286,84.991,85.326,85.360,84.675,84.118,85.011,85.580,85.922,86.090,86.319,86.271,86.003,85.332,84.956,85.236,85.365,84.854,84.396,85.042,-0.6,-0.8,-0.7,1.1,-0.6,-0.5,0.8,0.016,0.21,L-Oct. 2022,0.8,-0.016,0.68,L-Nov. 2023,-0.6
4,Video and audio products(11),0.281,34.305,34.021,33.831,34.040,33.860,33.734,33.455,33.106,33.267,33.284,32.316,31.634,32.304,34.482,34.044,33.987,34.126,33.903,33.711,33.290,32.843,32.974,33.061,32.480,31.991,32.463,-5.8,-2.9,-2.1,2.1,-1.8,-1.5,1.5,0.004,0.48,L-EVER,–,-0.016,1.09,L-Nov. 2023,-5.5
5,Televisions,0.125,1.211,1.185,1.164,1.167,1.151,1.153,1.148,1.124,1.129,1.127,1.088,1.072,1.094,1.221,1.187,1.176,1.175,1.157,1.151,1.136,1.107,1.110,1.112,1.097,1.093,1.103,-9.7,-3.5,-1.5,2.1,-1.3,-0.4,0.9,0.001,0.58,L-Aug. 2021,2.7,-0.014,1.29,L-Nov. 2023,-9.5
5,Other video equipment(5),0.026,8.861,8.923,9.200,9.392,9.213,9.086,9.130,8.995,9.014,8.906,8.566,8.439,8.571,8.995,8.923,9.130,9.246,9.047,9.088,9.165,8.930,8.913,8.846,8.726,8.701,8.702,-3.3,-3.8,-1.5,1.6,-1.4,-0.3,0.0,0.000,0.93,L-Jul. 2023,0.8,0.000,2.12,S-Nov. 2023,-3.3
5,Audio equipment(4),0.059,26.016,26.325,26.224,26.500,26.651,26.020,25.209,24.876,25.145,25.298,24.902,23.689,24.307,26.016,26.325,26.224,26.500,26.651,26.020,25.209,24.876,25.145,25.298,24.902,23.689,24.307,-6.6,-1.6,-4.9,2.6,-1.6,-4.9,2.6,0.002,1.31,L-Jan. 2023,2.8,-0.004,3.17,S-Oct. 2021,-7.3
5,Recorded music and music subscriptions(4)(5),0.067,81.012,80.677,81.382,81.935,82.417,83.012,82.842,84.064,84.343,84.788,82.247,80.995,82.652,81.012,80.677,81.382,81.935,82.417,83.012,82.842,84.064,84.343,84.788,82.247,80.995,82.652,2.0,-3.0,-1.5,2.0,-3.0,-1.5,2.0,0.001,0.65,L-Oct. 2022,2.0,0.001,3.04,L-Oct. 2023,5.4
4,Pets and pet products(4),0.629,234.331,236.802,238.643,241.168,243.555,242.387,241.371,238.928,240.443,240.453,239.754,240.924,241.190,234.331,236.802,238.643,241.168,243.555,242.387,241.371,238.928,240.443,240.453,239.754,240.924,241.190,2.9,-0.3,0.5,0.1,-0.3,0.5,0.1,0.001,0.29,S-Nov. 2023,-0.3,0.019,1.06,S-Nov. 2023,2.7
5,Pet food(4)(5)(6),,183.170,185.330,188.380,191.055,192.666,192.219,191.917,191.735,192.229,192.364,192.388,192.123,191.939,183.170,185.330,188.380,191.055,192.666,192.219,191.917,191.735,192.229,192.364,192.388,192.123,191.939,4.8,0.0,-0.1,-0.1,0.0,-0.1,-0.1,,0.32,–,–,,1.28,S-Feb. 2022,3.7
5,"Purchase of pets, pet supplies, accessories(4)(5)(6)",,129.808,130.482,130.043,130.458,131.661,130.974,130.287,126.915,128.166,128.280,127.681,129.506,130.418,129.808,130.482,130.043,130.458,131.661,130.974,130.287,126.915,128.166,128.280,127.681,129.506,130.418,0.5,-0.5,1.4,0.7,-0.5,1.4,0.7,,0.68,S-Nov. 2023,-0.5,,1.70,L-Jul. 2023,3.6
4,Sporting goods(4),0.648,128.688,128.931,128.150,127.802,126.427,126.082,126.264,126.460,126.481,127.020,126.274,124.807,127.326,128.688,128.931,128.150,127.802,126.427,126.082,126.264,126.460,126.481,127.020,126.274,124.807,127.326,-1.1,-0.6,-1.2,2.0,-0.6,-1.2,2.0,0.013,0.37,L-Jan. 2022,2.5,-0.010,1.24,L-Sep. 2023,-0.1
5,Sports vehicles including bicycles(4),0.429,179.054,180.039,178.682,177.422,175.038,174.574,175.210,175.919,175.525,176.481,174.831,172.509,177.300,179.054,180.039,178.682,177.422,175.038,174.574,175.210,175.919,175.525,176.481,174.831,172.509,177.300,-1.0,-0.9,-1.3,2.8,-0.9,-1.3,2.8,0.012,0.56,L-Jan. 2022,2.9,-0.004,1.95,L-Oct. 2023,-0.3
5,Sports equipment(4),0.209,86.939,86.663,86.324,86.614,86.024,85.782,85.642,85.479,85.759,85.977,85.918,85.108,85.591,86.939,86.663,86.324,86.614,86.024,85.782,85.642,85.479,85.759,85.977,85.918,85.108,85.591,-1.6,-0.1,-0.9,0.6,-0.1,-0.9,0.6,0.001,0.45,L-Sep. 2022,0.9,-0.005,1.25,L-Jul. 2023,-1.0
4,Photographic equipment and supplies,0.024,62.039,62.645,63.183,62.903,62.792,62.989,62.117,61.127,62.713,66.429,67.119,65.837,67.337,62.456,62.539,63.059,63.190,63.202,63.997,62.011,60.428,61.989,65.993,66.682,66.355,67.789,8.5,1.0,-1.9,2.3,1.0,-0.5,2.2,0.001,1.36,L-Oct. 2023,6.5,0.002,3.61,L-Nov. 2023,9.8
5,Photographic equipment(5)(6),,25.707,25.983,26.211,26.147,26.008,26.101,25.719,25.258,26.000,27.625,27.920,27.266,27.868,25.807,26.002,26.139,26.146,26.209,26.488,25.664,25.002,25.808,27.429,27.728,27.552,27.976,8.4,1.1,-2.3,2.2,1.1,-0.6,1.5,,1.38,L-Oct. 2023,6.3,,4.65,L-Nov. 2023,10.1
4,Recreational reading materials(4),0.102,283.330,284.162,286.582,285.777,289.888,287.092,283.935,281.338,285.482,287.554,286.751,285.502,284.832,283.330,284.162,286.582,285.777,289.888,287.092,283.935,281.338,285.482,287.554,286.751,285.502,284.832,0.5,-0.3,-0.4,-0.2,-0.3,-0.4,-0.2,0.000,0.70,L-Oct. 2023,0.7,0.001,2.68,L-Nov. 2023,0.7
5,Newspapers and magazines(4)(5),0.055,219.673,220.029,223.245,219.429,226.255,226.882,220.514,217.089,218.854,222.836,222.189,223.181,219.639,219.673,220.029,223.245,219.429,226.255,226.882,220.514,217.089,218.854,222.836,222.189,223.181,219.639,0.0,-0.3,0.4,-1.6,-0.3,0.4,-1.6,-0.001,1.00,S-Aug. 2023,-1.6,0.000,3.93,S-Oct. 2023,-0.8
5,Recreational books(4)(5),0.047,98.118,98.558,98.692,100.091,99.602,97.165,98.131,97.974,100.170,99.639,99.374,97.912,99.218,98.118,98.558,98.692,100.091,99.602,97.165,98.131,97.974,100.170,99.639,99.374,97.912,99.218,1.1,-0.3,-1.5,1.3,-0.3,-1.5,1.3,0.001,0.93,L-Sep. 2023,2.2,0.001,2.35,L-Oct. 2023,1.8
4,Other recreational goods(5),0.356,34.486,35.068,35.285,35.211,35.249,34.982,34.004,34.176,34.256,33.901,33.607,33.377,33.531,34.404,34.717,34.970,34.979,35.004,35.053,34.214,34.293,34.276,34.068,33.886,33.715,33.452,-2.8,-0.9,-0.7,0.5,-0.5,-0.5,-0.8,-0.003,0.58,S-Jul. 2023,-2.4,-0.012,1.44,–,–
5,Toys,0.280,29.639,30.278,30.366,30.147,30.174,29.817,28.779,28.975,28.989,28.654,28.426,28.176,28.393,29.551,29.902,30.028,29.898,29.911,29.894,29.003,29.101,29.011,28.834,28.724,28.538,28.309,-4.2,-0.8,-0.9,0.8,-0.4,-0.6,-0.8,-0.002,0.68,S-Jul. 2023,-3.0,-0.015,1.64,L-Nov. 2023,-2.8
6,"Toys, games, hobbies and playground equipment(5)(6)",,39.774,39.948,40.160,40.269,40.493,40.096,38.603,38.973,38.950,38.485,38.165,38.039,38.291,39.529,39.618,39.746,39.882,40.242,40.390,38.998,39.085,38.967,38.638,38.525,38.290,38.055,-3.7,-0.8,-0.3,0.7,-0.3,-0.6,-0.6,,0.83,–,–,,1.87,L-Sep. 2023,-3.0
5,"Sewing machines, fabric and supplies(4)(5)",0.030,102.999,97.706,100.482,107.682,106.740,104.657,107.163,107.581,111.353,109.777,108.804,112.273,110.298,102.999,97.706,100.482,107.682,106.740,104.657,107.163,107.581,111.353,109.777,108.804,112.273,110.298,7.1,-0.9,3.2,-1.8,-0.9,3.2,-1.8,-0.001,1.29,S-Jun. 2023,-2.0,0.002,4.16,S-Oct. 2023,5.0
5,Music instruments and accessories(4)(5),0.030,115.199,117.339,119.432,119.361,120.348,123.560,122.977,122.140,122.181,122.075,120.500,119.100,118.608,115.199,117.339,119.432,119.361,120.348,123.560,122.977,122.140,122.181,122.075,120.500,119.100,118.608,3.0,-1.3,-1.2,-0.4,-1.3,-1.2,-0.4,0.000,0.70,L-Oct. 2023,-0.1,0.002,2.99,S-Nov. 2021,2.9
3,Education and communication commodities(11),0.868,60.887,60.420,60.119,60.009,59.888,59.849,59.102,58.686,58.882,58.135,56.651,56.545,56.895,60.887,60.420,60.119,60.009,59.888,59.849,59.102,58.686,58.882,58.135,56.651,56.545,56.895,-6.6,-2.6,-0.2,0.6,-2.6,-0.2,0.6,0.005,0.62,L-Jul. 2021,0.9,-0.060,1.43,L-Jun. 2022,-5.7
4,Educational books and supplies(4),0.082,717.542,717.706,707.820,704.119,707.858,697.925,695.378,694.564,698.450,694.560,684.378,694.590,688.843,717.542,717.706,707.820,704.119,707.858,697.925,695.378,694.564,698.450,694.560,684.378,694.590,688.843,-4.0,-1.5,1.5,-0.8,-1.5,1.5,-0.8,-0.001,1.09,S-Nov. 2023,-1.5,-0.004,1.91,S-Nov. 2023,-4.8
5,College textbooks(4)(6)(14),,247.568,247.836,244.940,243.450,244.819,240.373,239.628,235.485,236.951,236.126,232.741,235.995,233.508,247.568,247.836,244.940,243.450,244.819,240.373,239.628,235.485,236.951,236.126,232.741,235.995,233.508,-5.7,-1.4,1.4,-1.1,-1.4,1.4,-1.1,,1.14,S-Nov. 2023,-1.4,,2.34,S-Nov. 2023,-6.1
4,Information technology commodities(11),0.785,42.242,41.879,41.715,41.655,41.535,41.574,41.012,40.695,40.820,40.268,39.188,39.034,39.335,42.242,41.879,41.715,41.655,41.535,41.574,41.012,40.695,40.820,40.268,39.188,39.034,39.335,-6.9,-2.7,-0.4,0.8,-2.7,-0.4,0.8,0.006,0.67,L-Sep. 2021,0.8,-0.057,1.58,L-Jun. 2022,-6.7
5,"Computers, peripherals, and smart home assistants(4)(7)",0.309,37.210,37.712,37.957,37.449,37.289,37.357,36.820,36.529,37.146,36.845,36.258,35.773,36.441,37.210,37.712,37.957,37.449,37.289,37.357,36.820,36.529,37.146,36.845,36.258,35.773,36.441,-2.1,-1.6,-1.3,1.9,-1.6,-1.3,1.9,0.006,0.98,L-Apr. 2021,5.1,-0.008,1.92,L-Jun. 2022,-0.6
5,Computer software and accessories(4)(5),0.020,25.012,25.228,25.109,24.563,24.637,24.235,23.583,23.265,23.790,23.485,23.071,22.422,22.868,25.012,25.228,25.109,24.563,24.637,24.235,23.583,23.265,23.790,23.485,23.071,22.422,22.868,-8.6,-1.8,-2.8,2.0,-1.8,-2.8,2.0,0.000,1.76,L-Sep. 2023,2.3,-0.002,3.51,L-Nov. 2023,-8.1
5,"Telephone hardware, calculators, and other consumer information items(4)(5)",0.456,9.407,9.140,9.020,9.115,9.097,9.107,8.998,8.932,8.842,8.678,8.355,8.407,8.405,9.407,9.140,9.020,9.115,9.097,9.107,8.998,8.932,8.842,8.678,8.355,8.407,8.405,-10.7,-3.7,0.6,0.0,-3.7,0.6,0.0,0.000,0.92,S-Nov. 2023,-3.7,-0.046,2.51,L-Oct. 2023,-8.7
6,Smartphones(4)(6)(15),,53.668,51.952,50.608,50.862,51.198,50.423,49.603,49.479,49.103,48.095,46.332,46.488,46.579,53.668,51.952,50.608,50.862,51.198,50.423,49.603,49.479,49.103,48.095,46.332,46.488,46.579,-13.2,-3.7,0.3,0.2,-3.7,0.3,0.2,,1.03,S-Nov. 2023,-3.7,,2.55,L-Oct. 2023,-12.0
3,Alcoholic beverages,0.854,282.286,282.377,282.588,283.961,285.285,285.633,285.580,285.859,287.496,288.303,287.731,287.873,288.758,282.710,282.210,282.533,283.711,285.002,285.174,285.751,285.684,287.403,288.313,288.061,288.412,289.192,2.3,-0.2,0.0,0.3,-0.1,0.1,0.3,0.002,0.17,L-Oct. 2023,0.3,0.019,0.48,S-Dec. 2021,2.3
4,Alcoholic beverages at home,0.477,224.865,225.402,225.297,225.460,226.231,225.916,225.602,225.922,226.791,227.524,226.591,226.415,227.588,225.103,225.068,224.982,225.159,225.994,225.723,225.719,225.970,226.886,227.307,226.779,227.352,227.830,1.2,-0.4,-0.1,0.5,-0.2,0.3,0.2,0.001,0.22,S-Nov. 2023,-0.2,0.006,0.54,–,–
5,"Beer, ale, and other malt beverages at home",0.176,265.396,266.014,266.425,266.491,267.478,267.894,266.014,266.454,267.458,270.045,269.611,269.828,271.719,265.326,265.364,265.195,265.888,267.042,267.129,266.391,267.528,269.171,270.511,269.485,270.162,271.646,2.4,-0.2,0.1,0.7,-0.4,0.3,0.5,0.001,0.31,L-Oct. 2023,0.5,0.005,0.73,L-Nov. 2023,2.7
5,Distilled spirits at home(4),0.116,208.978,209.413,207.534,207.386,207.755,208.618,210.389,210.179,210.651,209.858,209.679,208.696,208.652,208.978,209.413,207.534,207.386,207.755,208.618,210.389,210.179,210.651,209.858,209.679,208.696,208.652,-0.2,-0.1,-0.5,0.0,-0.1,-0.5,0.0,0.000,0.42,L-Sep. 2023,0.2,0.000,0.75,S-Jul. 2020,-0.3
6,Whiskey at home(4)(6),,219.513,218.868,218.845,219.851,220.365,221.053,222.835,224.795,225.812,223.536,223.413,221.566,223.133,219.513,218.868,218.845,219.851,220.365,221.053,222.835,224.795,225.812,223.536,223.413,221.566,223.133,1.6,-0.1,-0.8,0.7,-0.1,-0.8,0.7,,0.48,L-Aug. 2023,0.9,,1.10,L-Nov. 2023,2.1
6,"Distilled spirits, excluding whiskey, at home(4)(6)",,204.866,205.973,203.830,202.371,202.819,204.472,205.852,204.783,204.806,204.764,204.991,204.625,203.295,204.866,205.973,203.830,202.371,202.819,204.472,205.852,204.783,204.806,204.764,204.991,204.625,203.295,-0.8,0.1,-0.2,-0.6,0.1,-0.2,-0.6,,0.53,S-Apr. 2023,-0.7,,1.28,S-Feb. 2020,-1.3
5,Wine at home(4),0.184,180.552,181.015,181.209,181.513,182.203,181.106,181.051,181.439,182.261,182.333,180.967,180.850,182.087,180.552,181.015,181.209,181.513,182.203,181.106,181.051,181.439,182.261,182.333,180.967,180.850,182.087,0.9,-0.7,-0.1,0.7,-0.7,-0.1,0.7,0.001,0.36,L-Aug. 2022,0.9,0.002,0.88,L-Oct. 2023,1.1
4,Alcoholic beverages away from home(4),0.377,410.007,408.833,409.906,414.514,417.235,419.404,420.092,420.221,423.822,424.740,425.252,426.268,426.445,410.007,408.833,409.906,414.514,417.235,419.404,420.092,420.221,423.822,424.740,425.252,426.268,426.445,4.0,0.1,0.2,0.0,0.1,0.2,0.0,0.000,0.25,S-Aug. 2023,0.0,0.013,0.86,S-Dec. 2021,3.7
5,"Beer, ale, and other malt beverages away from home(4)(5)(6)",,199.445,199.582,200.237,200.789,202.266,203.172,203.380,205.400,207.092,207.564,207.550,207.646,207.410,199.445,199.582,200.237,200.789,202.266,203.172,203.380,205.400,207.092,207.564,207.550,207.646,207.410,4.0,0.0,0.0,-0.1,0.0,0.0,-0.1,,0.27,S-Oct. 2020,-0.6,,0.95,S-Dec. 2021,3.9
5,Wine away from home(4)(5)(6),,221.657,222.659,223.079,224.122,225.864,227.173,227.683,227.576,230.356,230.220,231.017,230.811,231.695,221.657,222.659,223.079,224.122,225.864,227.173,227.683,227.576,230.356,230.220,231.017,230.811,231.695,4.5,0.3,-0.1,0.4,0.3,-0.1,0.4,,0.35,L-Sep. 2023,1.2,,1.44,–,–
5,Distilled spirits away from home(4)(5)(6),,225.800,224.064,224.529,229.754,231.202,233.078,233.409,233.360,234.885,235.523,235.717,236.702,236.501,225.800,224.064,224.529,229.754,231.202,233.078,233.409,233.360,234.885,235.523,235.717,236.702,236.501,4.7,0.1,0.4,-0.1,0.1,0.4,-0.1,,0.22,S-Feb. 2023,-0.8,,1.39,S-Sep. 2022,4.6
3,Other goods(11),1.372,132.446,133.427,134.137,134.460,135.253,135.367,135.777,135.943,136.600,138.090,138.238,137.418,138.271,132.206,133.143,133.984,134.237,135.038,135.312,135.933,136.222,136.965,138.232,138.286,137.587,138.022,4.4,0.1,-0.6,0.6,0.0,-0.5,0.3,0.004,0.21,L-Oct. 2023,0.9,0.055,0.57,S-Jan. 2022,4.3
4,Tobacco and smoking products(4),0.542,1388.790,1402.834,1413.380,1414.924,1423.094,1424.290,1431.302,1440.574,1443.712,1471.019,1487.792,1486.900,1491.538,1388.790,1402.834,1413.380,1414.924,1423.094,1424.290,1431.302,1440.574,1443.712,1471.019,1487.792,1486.900,1491.538,7.4,1.1,-0.1,0.3,1.1,-0.1,0.3,0.002,0.25,L-Nov. 2023,1.1,0.037,0.65,S-Oct. 2023,7.2
5,Cigarettes(4)(5),0.444,575.277,579.953,585.879,583.911,587.437,587.655,591.944,596.473,598.851,610.505,617.028,615.331,618.561,575.277,579.953,585.879,583.911,587.437,587.655,591.944,596.473,598.851,610.505,617.028,615.331,618.561,7.5,1.1,-0.3,0.5,1.1,-0.3,0.5,0.002,0.24,L-Nov. 2023,1.1,0.031,0.69,S-Sep. 2023,6.1
5,Tobacco products other than cigarettes(4)(5),0.093,319.382,326.019,323.814,331.940,333.409,334.510,331.922,332.075,329.529,334.874,340.047,343.766,341.333,319.382,326.019,323.814,331.940,333.409,334.510,331.922,332.075,329.529,334.874,340.047,343.766,341.333,6.9,1.5,1.1,-0.7,1.5,1.1,-0.7,-0.001,0.65,S-Sep. 2023,-0.8,0.005,2.29,S-Nov. 2023,6.4
4,Personal care products(4),0.666,171.539,172.394,173.801,174.724,176.484,176.846,177.651,178.140,178.898,179.617,178.553,176.620,177.546,171.539,172.394,173.801,174.724,176.484,176.846,177.651,178.140,178.898,179.617,178.553,176.620,177.546,3.5,-0.6,-1.1,0.5,-0.6,-1.1,0.5,0.003,0.33,L-Jul. 2023,0.5,0.021,0.75,L-Nov. 2023,4.3
5,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",0.351,114.054,114.814,116.255,117.146,118.851,119.114,119.576,120.187,120.543,120.701,120.320,120.267,121.133,114.054,114.814,116.255,117.146,118.851,119.114,119.576,120.187,120.543,120.701,120.320,120.267,121.133,6.2,-0.3,0.0,0.7,-0.3,0.0,0.7,0.003,0.44,L-May 2023,1.5,0.020,1.08,L-Oct. 2023,6.6
5,"Cosmetics, perfume, bath, nail preparations and implements(4)",0.304,186.935,187.494,188.158,188.647,189.549,189.937,190.996,190.978,192.057,193.472,191.709,187.349,187.892,186.935,187.494,188.158,188.647,189.549,189.937,190.996,190.978,192.057,193.472,191.709,187.349,187.892,0.5,-0.9,-2.3,0.3,-0.9,-2.3,0.3,0.001,0.48,L-Oct. 2023,0.7,0.002,1.07,S-Apr. 2022,-0.5
4,Miscellaneous personal goods(5),0.165,90.664,91.402,90.224,89.790,88.845,88.482,87.620,85.573,87.007,88.065,87.545,87.156,88.919,89.324,89.818,89.371,88.545,87.644,88.171,88.489,87.130,89.045,88.859,87.811,88.100,87.605,-1.9,-0.6,-0.4,2.0,-1.2,0.3,-0.6,-0.001,0.83,S-Nov. 2023,-1.2,-0.002,2.31,S-Jun. 2021,-1.9
5,"Stationery, stationery supplies, gift wrap(6)",,201.433,201.701,199.754,199.422,201.243,200.445,194.712,185.170,188.588,199.452,200.470,201.023,201.166,198.287,197.703,196.567,196.736,198.026,198.937,199.210,194.110,197.896,200.714,197.863,197.427,198.024,-0.1,0.5,0.3,0.1,-1.4,-0.2,0.3,,0.87,L-Oct. 2023,1.4,,2.49,–,–
2,Services less energy services,60.899,387.258,390.070,392.024,393.769,395.295,396.646,398.002,399.219,401.234,402.549,404.143,405.338,408.051,387.786,390.172,391.654,393.515,394.830,396.049,397.737,399.237,401.323,402.671,404.518,406.073,408.758,5.4,0.4,0.3,0.7,0.5,0.4,0.7,0.401,0.06,L-Sep. 2022,0.7,3.129,0.15,L-Nov. 2023,5.5
3,Shelter,36.191,369.585,372.510,374.971,376.636,378.776,380.594,382.226,383.221,385.433,386.435,387.892,389.433,391.896,369.999,372.662,374.620,376.434,378.464,380.032,381.850,383.185,385.370,386.675,388.398,389.979,392.452,6.0,0.4,0.4,0.6,0.4,0.4,0.6,0.228,0.07,L-Sep. 2023,0.6,2.082,0.23,S-Jul. 2022,5.7
4,Rent of shelter(16),35.778,385.992,389.083,391.681,393.418,395.672,397.578,399.295,400.334,402.631,403.671,405.189,406.805,409.376,386.422,389.111,391.418,393.295,395.371,397.086,398.864,400.232,402.582,403.943,405.725,407.370,409.831,6.1,0.4,0.4,0.6,0.4,0.4,0.6,0.215,0.07,L-Sep. 2023,0.6,2.066,0.23,S-Jul. 2022,5.8
5,Rent of primary residence,7.671,388.372,391.141,392.910,394.898,396.726,398.593,400.210,402.247,404.487,406.683,408.838,410.606,412.019,387.845,390.827,392.746,395.012,397.070,398.981,400.873,402.813,404.656,406.561,408.366,409.972,411.460,6.1,0.5,0.4,0.3,0.4,0.4,0.4,0.028,0.06,–,–,0.458,0.21,S-Jun. 2022,5.8
5,Lodging away from home(5),1.338,176.578,184.583,197.855,196.239,201.364,202.106,200.893,191.511,192.906,181.157,172.922,171.025,178.309,188.032,190.747,193.430,189.834,191.696,189.466,189.822,185.771,190.982,186.726,185.857,186.139,189.444,1.0,-4.5,-1.1,4.3,-0.5,0.2,1.8,0.026,1.31,L-Sep. 2023,2.8,0.023,2.00,L-Oct. 2023,1.2
6,"Housing at school, excluding board(16)",0.245,610.135,610.092,609.850,609.850,609.850,610.355,616.596,626.727,631.767,631.985,632.607,633.618,634.043,609.115,610.384,611.798,613.371,614.990,615.256,619.644,624.635,626.575,627.072,628.982,630.845,632.980,3.9,0.1,0.2,0.1,0.3,0.3,0.3,0.001,0.03,–,–,0.006,0.23,–,–
6,Other lodging away from home including hotels and motels,1.093,360.746,379.878,411.613,407.751,419.997,421.719,418.196,394.762,397.591,369.497,349.760,345.125,363.076,388.215,394.576,400.844,392.096,396.381,391.026,391.438,381.258,393.515,383.296,381.027,381.516,390.723,0.6,-5.3,-1.3,5.2,-0.6,0.1,2.4,0.029,1.52,L-Sep. 2023,3.2,0.017,2.29,L-Oct. 2023,0.8
5,Owners' equivalent rent of residences(16),26.769,379.328,381.844,383.502,385.366,387.323,389.223,391.131,392.794,395.039,396.881,399.032,400.828,402.965,378.977,381.565,383.478,385.657,387.701,389.519,391.460,393.121,395.084,396.726,398.653,400.346,402.591,6.2,0.5,0.5,0.5,0.5,0.4,0.6,0.149,0.05,L-Apr. 2023,0.6,1.585,0.22,S-Jul. 2022,5.8
6,Owners' equivalent rent of primary residence(16),25.440,379.405,381.919,383.578,385.453,387.416,389.310,391.206,392.863,395.111,396.945,399.093,400.888,403.025,379.054,381.638,383.556,385.742,387.793,389.602,391.536,393.187,395.155,396.791,398.719,400.410,402.651,6.2,0.5,0.4,0.5,0.5,0.4,0.6,0.141,0.05,L-Apr. 2023,0.6,1.498,0.22,S-Jul. 2022,5.8
5,Tenants' and household insurance(4)(5),0.413,151.289,151.176,151.229,151.966,152.185,152.682,152.870,153.309,154.656,155.298,156.059,156.454,157.490,151.289,151.176,151.229,151.966,152.185,152.682,152.870,153.309,154.656,155.298,156.059,156.454,157.490,4.1,0.5,0.3,0.7,0.5,0.3,0.7,0.003,0.11,L-Sep. 2023,0.9,0.016,0.50,L-Apr. 2015,4.5
